Date,Open,High,Low,Close,Adj Close,Volume
2019-03-27,5000,5000,5000,5000,5000,37096700
2019-03-28,5000,5000,5000,5000,5000,30368200
2019-03-29,5000,5000,5000,5000,5000,35205500
2019-04-01,5000,5000,5000,5000,5000,30969500
2019-04-02,5000,5000,5000,5000,5000,22645200
2019-04-03,5000,5000,5000,5000,5000,31633500
2019-04-04,5000,5000,5000,5000,5000,28530800
2019-04-05,5000,5000,5000,5000,5000,25674700
2019-04-08,5000,5000,5000,5000,5000,22697500
2019-04-09,5000,5000,5000,5000,5000,25631900
2019-04-10,5000,5000,5000,5000,5000,24563000
2019-04-11,5000,5000,5000,5000,5000,20654100
2019-04-12,5000,5000,5000,5000,5000,24989100
2019-04-15,5000,5000,5000,5000,5000,21073000
2019-04-16,5000,5000,5000,5000,5000,27195700
2019-04-17,5000,5000,5000,5000,5000,29651600
2019-04-18,5000,5000,5000,5000,5000,28580900
2019-04-22,5000,5000,5000,5000,5000,17936000
2019-04-23,5000,5000,5000,5000,5000,33665600
2019-04-24,5000,5000,5000,5000,5000,24977100
2019-04-25,5000,5000,5000,5000,5000,29517500
2019-04-26,5000,5000,5000,5000,5000,26359500
2019-04-29,5000,5000,5000,5000,5000,21716200
2019-04-30,5000,5000,5000,5000,5000,31495300
2019-05-01,5000,5000,5000,5000,5000,34797100
2019-05-02,5000,5000,5000,5000,5000,44110100
2019-05-03,5000,5000,5000,5000,5000,30386200
2019-05-06,5000,5000,5000,5000,5000,38371800
2019-05-07,5000,5000,5000,5000,5000,58818100
2019-05-08,5000,5000,5000,5000,5000,37165300
2019-05-09,5000,5000,5000,5000,5000,55351700
2019-05-10,5000,5000,5000,5000,5000,58526400
2019-05-13,5000,5000,5000,5000,5000,67185800
2019-05-14,5000,5000,5000,5000,5000,43360600
2019-05-15,5000,5000,5000,5000,5000,40944500
2019-05-16,5000,5000,5000,5000,5000,39281200
2019-05-17,5000,5000,5000,5000,5000,44702300
2019-05-20,5000,5000,5000,5000,5000,38608300
2019-05-21,5000,5000,5000,5000,5000,31613800
2019-05-22,5000,5000,5000,5000,5000,24332600
2019-05-23,5000,5000,5000,5000,5000,45351300
2019-05-24,5000,5000,5000,5000,5000,25903300
2019-05-28,5000,5000,5000,5000,5000,24763800
2019-05-29,5000,5000,5000,5000,5000,42178800
2019-05-30,5000,5000,5000,5000,5000,30354800
2019-05-31,5000,5000,5000,5000,5000,45446200
2019-06-03,5000,5000,5000,5000,5000,75842300
2019-06-04,5000,5000,5000,5000,5000,47797800
2019-06-05,5000,5000,5000,5000,5000,34412700
2019-06-06,5000,5000,5000,5000,5000,29913200
2019-06-07,5000,5000,5000,5000,5000,45888300
2019-06-10,5000,5000,5000,5000,5000,41385300
2019-06-11,5000,5000,5000,5000,5000,41260300
2019-06-12,5000,5000,5000,5000,5000,27758100
2019-06-13,5000,5000,5000,5000,5000,23715800
2019-06-14,5000,5000,5000,5000,5000,22844100
2019-06-17,5000,5000,5000,5000,5000,20379500
2019-06-18,5000,5000,5000,5000,5000,48177300
2019-06-19,5000,5000,5000,5000,5000,31672900
2019-06-20,5000,5000,5000,5000,5000,40922000
2019-06-21,5000,5000,5000,5000,5000,39980400
2019-06-24,5000,5000,5000,5000,5000,19375200
2019-06-25,5000,5000,5000,5000,5000,33921100
2019-06-26,5000,5000,5000,5000,5000,22595700
2019-06-27,5000,5000,5000,5000,5000,19709200
2019-06-28,5000,5000,5000,5000,5000,21179200
2019-07-01,5141.5,5141.5,5141.5,5141.5,5141.5,31025600
2019-07-02,5141.5,5141.5,5141.5,5141.5,5141.5,18035800
2019-07-03,5141.5,5141.5,5141.5,5141.5,5141.5,15792100
2019-07-05,5141.5,5141.5,5141.5,5141.5,5141.5,21415600
2019-07-08,5141.5,5141.5,5141.5,5141.5,5141.5,17598800
2019-07-09,5141.5,5141.5,5141.5,5141.5,5141.5,19193500
2019-07-10,5141.5,5141.5,5141.5,5141.5,5141.5,28374500
2019-07-11,5141.5,5141.5,5141.5,5141.5,5141.5,23736100
2019-07-12,5141.5,5141.5,5141.5,5141.5,5141.5,20211900
2019-07-15,5141.5,5141.5,5141.5,5141.5,5141.5,15606100
2019-07-16,5141.5,5141.5,5141.5,5141.5,5141.5,20190900
2019-07-17,5141.5,5141.5,5141.5,5141.5,5141.5,16765100
2019-07-18,5141.5,5141.5,5141.5,5141.5,5141.5,28877000
2019-07-19,5141.5,5141.5,5141.5,5141.5,5141.5,29387900
2019-07-22,5141.5,5141.5,5141.5,5141.5,5141.5,18954900
2019-07-23,5141.5,5141.5,5141.5,5141.5,5141.5,23786700
2019-07-24,5141.5,5141.5,5141.5,5141.5,5141.5,20422900
2019-07-25,5141.5,5141.5,5141.5,5141.5,5141.5,23434700
2019-07-26,5141.5,5141.5,5141.5,5141.5,5141.5,20431200
2019-07-29,5141.5,5141.5,5141.5,5141.5,5141.5,20451700
2019-07-30,5141.5,5141.5,5141.5,5141.5,5141.5,18705000
2019-07-31,5141.5,5141.5,5141.5,5141.5,5141.5,41627500
2019-08-01,5141.5,5141.5,5141.5,5141.5,5141.5,63251600
2019-08-02,5141.5,5141.5,5141.5,5141.5,5141.5,55214000
2019-08-05,5141.5,5141.5,5141.5,5141.5,5141.5,75040000
2019-08-06,5141.5,5141.5,5141.5,5141.5,5141.5,41897200
2019-08-07,5141.5,5141.5,5141.5,5141.5,5141.5,49990600
2019-08-08,5141.5,5141.5,5141.5,5141.5,5141.5,38418100
2019-08-09,5141.5,5141.5,5141.5,5141.5,5141.5,33608900
2019-08-12,5141.5,5141.5,5141.5,5141.5,5141.5,24642900
2019-08-13,5141.5,5141.5,5141.5,5141.5,5141.5,40241900
2019-08-14,5141.5,5141.5,5141.5,5141.5,5141.5,51000500
2019-08-15,5141.5,5141.5,5141.5,5141.5,5141.5,36685000
2019-08-16,5141.5,5141.5,5141.5,5141.5,5141.5,32781400
2019-08-19,5141.5,5141.5,5141.5,5141.5,5141.5,22494100
2019-08-20,5141.5,5141.5,5141.5,5141.5,5141.5,19902900
2019-08-21,5141.5,5141.5,5141.5,5141.5,5141.5,20418500
2019-08-22,5141.5,5141.5,5141.5,5141.5,5141.5,24243700
2019-08-23,5141.5,5141.5,5141.5,5141.5,5141.5,55372400
2019-08-26,5141.5,5141.5,5141.5,5141.5,5141.5,27598900
2019-08-27,5141.5,5141.5,5141.5,5141.5,5141.5,28012800
2019-08-28,5141.5,5141.5,5141.5,5141.5,5141.5,21792400
2019-08-29,5141.5,5141.5,5141.5,5141.5,5141.5,25358900
2019-08-30,5141.5,5141.5,5141.5,5141.5,5141.5,26319800
2019-09-03,5141.5,5141.5,5141.5,5141.5,5141.5,27964200
2019-09-04,5141.5,5141.5,5141.5,5141.5,5141.5,21592100
2019-09-05,5141.5,5141.5,5141.5,5141.5,5141.5,33932600
2019-09-06,5141.5,5141.5,5141.5,5141.5,5141.5,19487800
2019-09-09,5141.5,5141.5,5141.5,5141.5,5141.5,24407600
2019-09-10,5141.5,5141.5,5141.5,5141.5,5141.5,23744700
2019-09-11,5141.5,5141.5,5141.5,5141.5,5141.5,25063600
2019-09-12,5141.5,5141.5,5141.5,5141.5,5141.5,28689900
2019-09-13,5141.5,5141.5,5141.5,5141.5,5141.5,27669800
2019-09-16,5141.5,5141.5,5141.5,5141.5,5141.5,20319000
2019-09-17,5141.5,5141.5,5141.5,5141.5,5141.5,20953400
2019-09-18,5141.5,5141.5,5141.5,5141.5,5141.5,29781300
2019-09-19,5141.5,5141.5,5141.5,5141.5,5141.5,26039400
2019-09-20,5141.5,5141.5,5141.5,5141.5,5141.5,29086100
2019-09-23,5141.5,5141.5,5141.5,5141.5,5141.5,22485900
2019-09-24,5141.5,5141.5,5141.5,5141.5,5141.5,40820700
2019-09-25,5141.5,5141.5,5141.5,5141.5,5141.5,34704900
2019-09-26,5141.5,5141.5,5141.5,5141.5,5141.5,26826000
2019-09-27,5141.5,5141.5,5141.5,5141.5,5141.5,40773500
2019-09-30,5141.5,5141.5,5141.5,5141.5,5141.5,26307700
2019-10-01,5141.5,5141.5,5141.5,5141.5,5141.5,32367600
2019-10-02,5141.5,5141.5,5141.5,5141.5,5141.5,48544300
2019-10-03,5141.5,5141.5,5141.5,5141.5,5141.5,39392500
2019-10-04,5141.5,5141.5,5141.5,5141.5,5141.5,31887600
2019-10-07,5141.5,5141.5,5141.5,5141.5,5141.5,21216000
2019-10-08,5141.5,5141.5,5141.5,5141.5,5141.5,32379300
2019-10-09,5141.5,5141.5,5141.5,5141.5,5141.5,20147400
2019-10-10,5141.5,5141.5,5141.5,5141.5,5141.5,25177700
2019-10-11,5141.5,5141.5,5141.5,5141.5,5141.5,40976700
2019-10-14,5141.5,5141.5,5141.5,5141.5,5141.5,14975000
2019-10-15,5141.5,5141.5,5141.5,5141.5,5141.5,23234200
2019-10-16,5141.5,5141.5,5141.5,5141.5,5141.5,20457100
2019-10-17,5141.5,5141.5,5141.5,5141.5,5141.5,19045200
2019-10-18,5141.5,5141.5,5141.5,5141.5,5141.5,27700800
2019-10-21,5141.5,5141.5,5141.5,5141.5,5141.5,15801200
2019-10-22,5141.5,5141.5,5141.5,5141.5,5141.5,22392300
2019-10-23,5141.5,5141.5,5141.5,5141.5,5141.5,14828400
2019-10-24,5141.5,5141.5,5141.5,5141.5,5141.5,18998500
2019-10-25,5141.5,5141.5,5141.5,5141.5,5141.5,21507100
2019-10-28,5141.5,5141.5,5141.5,5141.5,5141.5,18818700
2019-10-29,5141.5,5141.5,5141.5,5141.5,5141.5,18569700
2019-10-30,5141.5,5141.5,5141.5,5141.5,5141.5,21764300
2019-10-31,5141.5,5141.5,5141.5,5141.5,5141.5,26801800
2019-11-01,5141.5,5141.5,5141.5,5141.5,5141.5,22131900
2019-11-04,5141.5,5141.5,5141.5,5141.5,5141.5,19015900
2019-11-05,5141.5,5141.5,5141.5,5141.5,5141.5,15048900
2019-11-06,5141.5,5141.5,5141.5,5141.5,5141.5,19725500
2019-11-07,5141.5,5141.5,5141.5,5141.5,5141.5,17832400
2019-11-08,5141.5,5141.5,5141.5,5141.5,5141.5,15258800
2019-11-11,5141.5,5141.5,5141.5,5141.5,5141.5,10147600
2019-11-12,5141.5,5141.5,5141.5,5141.5,5141.5,14778300
2019-11-13,5141.5,5141.5,5141.5,5141.5,5141.5,15774600
2019-11-14,5141.5,5141.5,5141.5,5141.5,5141.5,16945400
2019-11-15,5141.5,5141.5,5141.5,5141.5,5141.5,18427900
2019-11-18,5141.5,5141.5,5141.5,5141.5,5141.5,18365900
2019-11-19,5141.5,5141.5,5141.5,5141.5,5141.5,16923300
2019-11-20,5141.5,5141.5,5141.5,5141.5,5141.5,36629000
2019-11-21,5141.5,5141.5,5141.5,5141.5,5141.5,17883600
2019-11-22,5141.5,5141.5,5141.5,5141.5,5141.5,17189600
2019-11-25,5141.5,5141.5,5141.5,5141.5,5141.5,17752800
2019-11-26,5141.5,5141.5,5141.5,5141.5,5141.5,14780600
2019-11-27,5141.5,5141.5,5141.5,5141.5,5141.5,16963100
2019-11-29,5141.5,5141.5,5141.5,5141.5,5141.5,9854600
2019-12-02,5141.5,5141.5,5141.5,5141.5,5141.5,28007000
2019-12-03,5141.5,5141.5,5141.5,5141.5,5141.5,31104100
2019-12-04,5141.5,5141.5,5141.5,5141.5,5141.5,15300100
2019-12-05,5141.5,5141.5,5141.5,5141.5,5141.5,14962300
2019-12-06,5141.5,5141.5,5141.5,5141.5,5141.5,16555300
2019-12-09,5141.5,5141.5,5141.5,5141.5,5141.5,13984100
2019-12-10,5141.5,5141.5,5141.5,5141.5,5141.5,21799800
2019-12-11,5141.5,5141.5,5141.5,5141.5,5141.5,18780800
2019-12-12,5141.5,5141.5,5141.5,5141.5,5141.5,32612000
2019-12-13,5141.5,5141.5,5141.5,5141.5,5141.5,32519400
2019-12-16,5141.5,5141.5,5141.5,5141.5,5141.5,21296600
2019-12-17,5141.5,5141.5,5141.5,5141.5,5141.5,15996100
2019-12-18,5141.5,5141.5,5141.5,5141.5,5141.5,15443300
2019-12-19,5141.5,5141.5,5141.5,5141.5,5141.5,17865900
2019-12-20,5141.5,5141.5,5141.5,5141.5,5141.5,27672600
2019-12-23,5141.5,5141.5,5141.5,5141.5,5141.5,23774700
2019-12-24,5141.5,5141.5,5141.5,5141.5,5141.5,7089000
2019-12-26,5141.5,5141.5,5141.5,5141.5,5141.5,17067500
2019-12-27,5141.5,5141.5,5141.5,5141.5,5141.5,18134100
2019-12-30,5141.5,5141.5,5141.5,5141.5,5141.5,21815500
2019-12-31,5141.5,5141.5,5141.5,5141.5,5141.5,18170900
2020-01-02,5283,5283,5283,5283,5283,30969400
2020-01-03,5283,5283,5283,5283,5283,27518900
2020-01-06,5283,5283,5283,5283,5283,21655300
2020-01-07,5283,5283,5283,5283,5283,22139300
2020-01-08,5283,5283,5283,5283,5283,26397300
2020-01-09,5283,5283,5283,5283,5283,23547000
2020-01-10,5283,5283,5283,5283,5283,21898500
2020-01-13,5283,5283,5283,5283,5283,22756900
2020-01-14,5283,5283,5283,5283,5283,24418100
2020-01-15,5283,5283,5283,5283,5283,25742100
2020-01-16,5283,5283,5283,5283,5283,18805000
2020-01-17,5283,5283,5283,5283,5283,24325200
2020-01-21,5283,5283,5283,5283,5283,21146300
2020-01-22,5283,5283,5283,5283,5283,20736400
2020-01-23,5283,5283,5283,5283,5283,26496100
2020-01-24,5283,5283,5283,5283,5283,37436500
2020-01-27,5283,5283,5283,5283,5283,42264400
2020-01-28,5283,5283,5283,5283,5283,26731900
2020-01-29,5283,5283,5283,5283,5283,28924500
2020-01-30,5283,5283,5283,5283,5283,39568100
2020-01-31,5283,5283,5283,5283,5283,52015800
2020-02-03,5283,5283,5283,5283,5283,25408600
2020-02-04,5283,5283,5283,5283,5283,30691200
2020-02-05,5283,5283,5283,5283,5283,38534800
2020-02-06,5283,5283,5283,5283,5283,22467100
2020-02-07,5283,5283,5283,5283,5283,25884900
2020-02-10,5283,5283,5283,5283,5283,21478900
2020-02-11,5283,5283,5283,5283,5283,30198000
2020-02-12,5283,5283,5283,5283,5283,24471300
2020-02-13,5283,5283,5283,5283,5283,22773200
2020-02-14,5283,5283,5283,5283,5283,23438500
2020-02-18,5283,5283,5283,5283,5283,24394500
2020-02-19,5283,5283,5283,5283,5283,22230500
2020-02-20,5283,5283,5283,5283,5283,42604000
2020-02-21,5283,5283,5283,5283,5283,66017200
2020-02-24,5283,5283,5283,5283,5283,84522600
2020-02-25,5283,5283,5283,5283,5283,97743000
2020-02-26,5283,5283,5283,5283,5283,79537700
2020-02-27,5283,5283,5283,5283,5283,121822600
2020-02-28,5283,5283,5283,5283,5283,148173700
2020-03-02,5283,5283,5283,5283,5283,112933900
2020-03-03,5283,5283,5283,5283,5283,131953500
2020-03-04,5283,5283,5283,5283,5283,73086200
2020-03-05,5283,5283,5283,5283,5283,78705500
2020-03-06,5283,5283,5283,5283,5283,89828400
2020-03-09,5283,5283,5283,5283,5283,116424000
2020-03-10,5283,5283,5283,5283,5283,100599200
2020-03-11,5283,5283,5283,5283,5283,89168800
2020-03-12,5283,5283,5283,5283,5283,137820700
2020-03-13,5283,5283,5283,5283,5283,134882000
2020-03-16,5283,5283,5283,5283,5283,92054400
2020-03-17,5283,5283,5283,5283,5283,121257100
2020-03-18,5283,5283,5283,5283,5283,114156300
2020-03-19,5283,5283,5283,5283,5283,120896500
2020-03-20,5283,5283,5283,5283,5283,118983900
2020-03-23,5283,5283,5283,5283,5283,124639800
2020-03-24,5283,5283,5283,5283,5283,94881800
2020-03-25,5283,5283,5283,5283,5283,88754900
2020-03-26,5283,5283,5283,5283,5283,79887600
2020-03-27,5283,5283,5283,5283,5283,58845000
2020-03-30,5283,5283,5283,5283,5283,49356900
2020-03-31,5283,5283,5283,5283,5283,62659300
2020-04-01,5283,5283,5283,5283,5283,53715400
2020-04-02,5283,5283,5283,5283,5283,56465300
2020-04-03,5283,5283,5283,5283,5283,47487600
2020-04-06,5283,5283,5283,5283,5283,64763500
2020-04-07,5283,5283,5283,5283,5283,69904500
2020-04-08,5283,5283,5283,5283,5283,45940400
2020-04-09,5283,5283,5283,5283,5283,68252600
2020-04-13,5283,5283,5283,5283,5283,42853900
2020-04-14,5283,5283,5283,5283,5283,63959600
2020-04-15,5283,5283,5283,5283,5283,47036000
2020-04-16,5283,5283,5283,5283,5283,64657400
2020-04-17,5283,5283,5283,5283,5283,62863200
2020-04-20,5283,5283,5283,5283,5283,38249100
2020-04-21,5283,5283,5283,5283,5283,72932800
2020-04-22,5283,5283,5283,5283,5283,40089100
2020-04-23,5283,5283,5283,5283,5283,43278500
2020-04-24,5283,5283,5283,5283,5283,34231900
2020-04-27,5283,5283,5283,5283,5283,36451700
2020-04-28,5283,5283,5283,5283,5283,46862800
2020-04-29,5283,5283,5283,5283,5283,48716400
2020-04-30,5283,5283,5283,5283,5283,43359500
2020-05-01,5283,5283,5283,5283,5283,48795000
2020-05-04,5283,5283,5283,5283,5283,32841000
2020-05-05,5283,5283,5283,5283,5283,37783100
2020-05-06,5283,5283,5283,5283,5283,36455200
2020-05-07,5283,5283,5283,5283,5283,38624800
2020-05-08,5283,5283,5283,5283,5283,31852300
2020-05-11,5283,5283,5283,5283,5283,35714100
2020-05-12,5283,5283,5283,5283,5283,41054100
2020-05-13,5283,5283,5283,5283,5283,65521200
2020-05-14,5283,5283,5283,5283,5283,51549300
2020-05-15,5283,5283,5283,5283,5283,55747200
2020-05-18,5283,5283,5283,5283,5283,42398100
2020-05-19,5283,5283,5283,5283,5283,36237300
2020-05-20,5283,5283,5283,5283,5283,37417000
2020-05-21,5283,5283,5283,5283,5283,43642900
2020-05-22,5283,5283,5283,5283,5283,28762400
2020-05-26,5283,5283,5283,5283,5283,33055300
2020-05-27,5283,5283,5283,5283,5283,55665600
2020-05-28,5283,5283,5283,5283,5283,42784300
2020-05-29,5283,5283,5283,5283,5283,50691800
2020-06-01,5283,5283,5283,5283,5283,25776000
2020-06-02,5283,5283,5283,5283,5283,33383400
2020-06-03,5283,5283,5283,5283,5283,37228700
2020-06-04,5283,5283,5283,5283,5283,38716100
2020-06-05,5283,5283,5283,5283,5283,47365600
2020-06-08,5283,5283,5283,5283,5283,32937300
2020-06-09,5283,5283,5283,5283,5283,35046300
2020-06-10,5283,5283,5283,5283,5283,58084400
2020-06-11,5283,5283,5283,5283,5283,72919400
2020-06-12,5283,5283,5283,5283,5283,72034800
2020-06-15,5283,5283,5283,5283,5283,45307400
2020-06-16,5283,5283,5283,5283,5283,48890100
2020-06-17,5283,5283,5283,5283,5283,34749300
2020-06-18,5283,5283,5283,5283,5283,30578600
2020-06-19,5283,5283,5283,5283,5283,49422100
2020-06-22,5283,5283,5283,5283,5283,24068700
2020-06-23,5283,5283,5283,5283,5283,32767400
2020-06-24,5283,5283,5283,5283,5283,46032400
2020-06-25,5283,5283,5283,5283,5283,36940800
2020-06-26,5283,5283,5283,5283,5283,52824600
2020-06-29,5283,5283,5283,5283,5283,34377800
2020-06-30,5283,5283,5283,5283,5283,38909200
2020-07-01,5424.5,5424.5,5424.5,5424.5,5424.5,34689200
2020-07-02,5424.5,5424.5,5424.5,5424.5,5424.5,31956500
2020-07-06,5424.5,5424.5,5424.5,5424.5,5424.5,34589000
2020-07-07,5424.5,5424.5,5424.5,5424.5,5424.5,36578200
2020-07-08,5424.5,5424.5,5424.5,5424.5,5424.5,30426300
2020-07-09,5424.5,5424.5,5424.5,5424.5,5424.5,40312900
2020-07-10,5424.5,5424.5,5424.5,5424.5,5424.5,32885300
2020-07-13,5424.5,5424.5,5424.5,5424.5,5424.5,64108100
2020-07-14,5424.5,5424.5,5424.5,5424.5,5424.5,72230500
2020-07-15,5424.5,5424.5,5424.5,5424.5,5424.5,54523900
2020-07-16,5424.5,5424.5,5424.5,5424.5,5424.5,47594100
2020-07-17,5424.5,5424.5,5424.5,5424.5,5424.5,35137900
2020-07-20,5424.5,5424.5,5424.5,5424.5,5424.5,40610100
2020-07-21,5424.5,5424.5,5424.5,5424.5,5424.5,43243800
2020-07-22,5424.5,5424.5,5424.5,5424.5,5424.5,29865500
2020-07-23,5424.5,5424.5,5424.5,5424.5,5424.5,51363500
2020-07-24,5424.5,5424.5,5424.5,5424.5,5424.5,54054500
2020-07-27,5424.5,5424.5,5424.5,5424.5,5424.5,36445700
2020-07-28,5424.5,5424.5,5424.5,5424.5,5424.5,31302400
2020-07-29,5424.5,5424.5,5424.5,5424.5,5424.5,27556900
2020-07-30,5424.5,5424.5,5424.5,5424.5,5424.5,41774500
2020-07-31,5424.5,5424.5,5424.5,5424.5,5424.5,53686300
2020-08-03,5424.5,5424.5,5424.5,5424.5,5424.5,32081600
2020-08-04,5424.5,5424.5,5424.5,5424.5,5424.5,24911300
2020-08-05,5424.5,5424.5,5424.5,5424.5,5424.5,21612100
2020-08-06,5424.5,5424.5,5424.5,5424.5,5424.5,28048200
2020-08-07,5424.5,5424.5,5424.5,5424.5,5424.5,44969400
2020-08-10,5424.5,5424.5,5424.5,5424.5,5424.5,35088400
2020-08-11,5424.5,5424.5,5424.5,5424.5,5424.5,43104300
2020-08-12,5424.5,5424.5,5424.5,5424.5,5424.5,38773400
2020-08-13,5424.5,5424.5,5424.5,5424.5,5424.5,31895700
2020-08-14,5424.5,5424.5,5424.5,5424.5,5424.5,30799500
2020-08-17,5424.5,5424.5,5424.5,5424.5,5424.5,24803000
2020-08-18,5424.5,5424.5,5424.5,5424.5,5424.5,23529500
2020-08-19,5424.5,5424.5,5424.5,5424.5,5424.5,31999400
2020-08-20,5424.5,5424.5,5424.5,5424.5,5424.5,27723400
2020-08-21,5424.5,5424.5,5424.5,5424.5,5424.5,34748900
2020-08-24,5424.5,5424.5,5424.5,5424.5,5424.5,36418500
2020-08-25,5424.5,5424.5,5424.5,5424.5,5424.5,34866600
2020-08-26,5424.5,5424.5,5424.5,5424.5,5424.5,42216700
2020-08-27,5424.5,5424.5,5424.5,5424.5,5424.5,49482700
2020-08-28,5424.5,5424.5,5424.5,5424.5,5424.5,28021000
2020-08-31,5424.5,5424.5,5424.5,5424.5,5424.5,36321000
2020-09-01,5424.5,5424.5,5424.5,5424.5,5424.5,36216200
2020-09-02,5424.5,5424.5,5424.5,5424.5,5424.5,50836800
2020-09-03,5424.5,5424.5,5424.5,5424.5,5424.5,110083300
2020-09-04,5424.5,5424.5,5424.5,5424.5,5424.5,123959000
2020-09-08,5424.5,5424.5,5424.5,5424.5,5424.5,99568600
2020-09-09,5424.5,5424.5,5424.5,5424.5,5424.5,64837900
2020-09-10,5424.5,5424.5,5424.5,5424.5,5424.5,69667500
2020-09-11,5424.5,5424.5,5424.5,5424.5,5424.5,71809000
2020-09-14,5424.5,5424.5,5424.5,5424.5,5424.5,38525200
2020-09-15,5424.5,5424.5,5424.5,5424.5,5424.5,41849900
2020-09-16,5424.5,5424.5,5424.5,5424.5,5424.5,42321000
2020-09-17,5424.5,5424.5,5424.5,5424.5,5424.5,81570800
2020-09-18,5424.5,5424.5,5424.5,5424.5,5424.5,86251100
2020-09-21,5424.5,5424.5,5424.5,5424.5,5424.5,57168600
2020-09-22,5424.5,5424.5,5424.5,5424.5,5424.5,41128900
2020-09-23,5424.5,5424.5,5424.5,5424.5,5424.5,48837300
2020-09-24,5424.5,5424.5,5424.5,5424.5,5424.5,70631700
2020-09-25,5424.5,5424.5,5424.5,5424.5,5424.5,55242400
2020-09-28,5424.5,5424.5,5424.5,5424.5,5424.5,58438300
2020-09-29,5424.5,5424.5,5424.5,5424.5,5424.5,27050000
2020-09-30,5424.5,5424.5,5424.5,5424.5,5424.5,49380800
2020-10-01,5424.5,5424.5,5424.5,5424.5,5424.5,50020200
2020-10-02,5424.5,5424.5,5424.5,5424.5,5424.5,75497400
2020-10-05,5424.5,5424.5,5424.5,5424.5,5424.5,28184600
2020-10-06,5424.5,5424.5,5424.5,5424.5,5424.5,49704200
2020-10-07,5424.5,5424.5,5424.5,5424.5,5424.5,27539700
2020-10-08,5424.5,5424.5,5424.5,5424.5,5424.5,25443300
2020-10-09,5424.5,5424.5,5424.5,5424.5,5424.5,30201100
2020-10-12,5424.5,5424.5,5424.5,5424.5,5424.5,79370700
2020-10-13,5424.5,5424.5,5424.5,5424.5,5424.5,64240000
2020-10-14,5424.5,5424.5,5424.5,5424.5,5424.5,36949100
2020-10-15,5424.5,5424.5,5424.5,5424.5,5424.5,42514200
2020-10-16,5424.5,5424.5,5424.5,5424.5,5424.5,40570700
2020-10-19,5424.5,5424.5,5424.5,5424.5,5424.5,36756800
2020-10-20,5424.5,5424.5,5424.5,5424.5,5424.5,32195400
2020-10-21,5424.5,5424.5,5424.5,5424.5,5424.5,29306100
