Date,Open,High,Low,Close,Adj Close,Volume
2019-06-12,8000,8000,8000,8000,8000,27758100
2019-06-13,8000,8000,8000,8000,8000,23715800
2019-06-14,8000,8000,8000,8000,8000,22844100
2019-06-17,8000,8000,8000,8000,8000,20379500
2019-06-18,8000,8000,8000,8000,8000,48177300
2019-06-19,8000,8000,8000,8000,8000,31672900
2019-06-20,8000,8000,8000,8000,8000,40922000
2019-06-21,8000,8000,8000,8000,8000,39980400
2019-06-24,8000,8000,8000,8000,8000,19375200
2019-06-25,8000,8000,8000,8000,8000,33921100
2019-06-26,8000,8000,8000,8000,8000,22595700
2019-06-27,8000,8000,8000,8000,8000,19709200
2019-06-28,8000,8000,8000,8000,8000,21179200
2019-07-01,8226.4,8226.4,8226.4,8226.4,8226.4,31025600
2019-07-02,8226.4,8226.4,8226.4,8226.4,8226.4,18035800
2019-07-03,8226.4,8226.4,8226.4,8226.4,8226.4,15792100
2019-07-05,8226.4,8226.4,8226.4,8226.4,8226.4,21415600
2019-07-08,8226.4,8226.4,8226.4,8226.4,8226.4,17598800
2019-07-09,8226.4,8226.4,8226.4,8226.4,8226.4,19193500
2019-07-10,8226.4,8226.4,8226.4,8226.4,8226.4,28374500
2019-07-11,8226.4,8226.4,8226.4,8226.4,8226.4,23736100
2019-07-12,8226.4,8226.4,8226.4,8226.4,8226.4,20211900
2019-07-15,8226.4,8226.4,8226.4,8226.4,8226.4,15606100
2019-07-16,8226.4,8226.4,8226.4,8226.4,8226.4,20190900
2019-07-17,8226.4,8226.4,8226.4,8226.4,8226.4,16765100
2019-07-18,8226.4,8226.4,8226.4,8226.4,8226.4,28877000
2019-07-19,8226.4,8226.4,8226.4,8226.4,8226.4,29387900
2019-07-22,8226.4,8226.4,8226.4,8226.4,8226.4,18954900
2019-07-23,8226.4,8226.4,8226.4,8226.4,8226.4,23786700
2019-07-24,8226.4,8226.4,8226.4,8226.4,8226.4,20422900
2019-07-25,8226.4,8226.4,8226.4,8226.4,8226.4,23434700
2019-07-26,8226.4,8226.4,8226.4,8226.4,8226.4,20431200
2019-07-29,8226.4,8226.4,8226.4,8226.4,8226.4,20451700
2019-07-30,8226.4,8226.4,8226.4,8226.4,8226.4,18705000
2019-07-31,8226.4,8226.4,8226.4,8226.4,8226.4,41627500
2019-08-01,8226.4,8226.4,8226.4,8226.4,8226.4,63251600
2019-08-02,8226.4,8226.4,8226.4,8226.4,8226.4,55214000
2019-08-05,8226.4,8226.4,8226.4,8226.4,8226.4,75040000
2019-08-06,8226.4,8226.4,8226.4,8226.4,8226.4,41897200
2019-08-07,8226.4,8226.4,8226.4,8226.4,8226.4,49990600
2019-08-08,8226.4,8226.4,8226.4,8226.4,8226.4,38418100
2019-08-09,8226.4,8226.4,8226.4,8226.4,8226.4,33608900
2019-08-12,8226.4,8226.4,8226.4,8226.4,8226.4,24642900
2019-08-13,8226.4,8226.4,8226.4,8226.4,8226.4,40241900
2019-08-14,8226.4,8226.4,8226.4,8226.4,8226.4,51000500
2019-08-15,8226.4,8226.4,8226.4,8226.4,8226.4,36685000
2019-08-16,8226.4,8226.4,8226.4,8226.4,8226.4,32781400
2019-08-19,8226.4,8226.4,8226.4,8226.4,8226.4,22494100
2019-08-20,8226.4,8226.4,8226.4,8226.4,8226.4,19902900
2019-08-21,8226.4,8226.4,8226.4,8226.4,8226.4,20418500
2019-08-22,8226.4,8226.4,8226.4,8226.4,8226.4,24243700
2019-08-23,8226.4,8226.4,8226.4,8226.4,8226.4,55372400
2019-08-26,8226.4,8226.4,8226.4,8226.4,8226.4,27598900
2019-08-27,8226.4,8226.4,8226.4,8226.4,8226.4,28012800
2019-08-28,8226.4,8226.4,8226.4,8226.4,8226.4,21792400
2019-08-29,8226.4,8226.4,8226.4,8226.4,8226.4,25358900
2019-08-30,8226.4,8226.4,8226.4,8226.4,8226.4,26319800
2019-09-03,8226.4,8226.4,8226.4,8226.4,8226.4,27964200
2019-09-04,8226.4,8226.4,8226.4,8226.4,8226.4,21592100
2019-09-05,8226.4,8226.4,8226.4,8226.4,8226.4,33932600
2019-09-06,8226.4,8226.4,8226.4,8226.4,8226.4,19487800
2019-09-09,8226.4,8226.4,8226.4,8226.4,8226.4,24407600
2019-09-10,8226.4,8226.4,8226.4,8226.4,8226.4,23744700
2019-09-11,8226.4,8226.4,8226.4,8226.4,8226.4,25063600
2019-09-12,8226.4,8226.4,8226.4,8226.4,8226.4,28689900
2019-09-13,8226.4,8226.4,8226.4,8226.4,8226.4,27669800
2019-09-16,8226.4,8226.4,8226.4,8226.4,8226.4,20319000
2019-09-17,8226.4,8226.4,8226.4,8226.4,8226.4,20953400
2019-09-18,8226.4,8226.4,8226.4,8226.4,8226.4,29781300
2019-09-19,8226.4,8226.4,8226.4,8226.4,8226.4,26039400
2019-09-20,8226.4,8226.4,8226.4,8226.4,8226.4,29086100
2019-09-23,8226.4,8226.4,8226.4,8226.4,8226.4,22485900
2019-09-24,8226.4,8226.4,8226.4,8226.4,8226.4,40820700
2019-09-25,8226.4,8226.4,8226.4,8226.4,8226.4,34704900
2019-09-26,8226.4,8226.4,8226.4,8226.4,8226.4,26826000
2019-09-27,8226.4,8226.4,8226.4,8226.4,8226.4,40773500
2019-09-30,8226.4,8226.4,8226.4,8226.4,8226.4,26307700
2019-10-01,8226.4,8226.4,8226.4,8226.4,8226.4,32367600
2019-10-02,8226.4,8226.4,8226.4,8226.4,8226.4,48544300
2019-10-03,8226.4,8226.4,8226.4,8226.4,8226.4,39392500
2019-10-04,8226.4,8226.4,8226.4,8226.4,8226.4,31887600
2019-10-07,8226.4,8226.4,8226.4,8226.4,8226.4,21216000
2019-10-08,8226.4,8226.4,8226.4,8226.4,8226.4,32379300
2019-10-09,8226.4,8226.4,8226.4,8226.4,8226.4,20147400
2019-10-10,8226.4,8226.4,8226.4,8226.4,8226.4,25177700
2019-10-11,8226.4,8226.4,8226.4,8226.4,8226.4,40976700
2019-10-14,8226.4,8226.4,8226.4,8226.4,8226.4,14975000
2019-10-15,8226.4,8226.4,8226.4,8226.4,8226.4,23234200
2019-10-16,8226.4,8226.4,8226.4,8226.4,8226.4,20457100
2019-10-17,8226.4,8226.4,8226.4,8226.4,8226.4,19045200
2019-10-18,8226.4,8226.4,8226.4,8226.4,8226.4,27700800
2019-10-21,8226.4,8226.4,8226.4,8226.4,8226.4,15801200
2019-10-22,8226.4,8226.4,8226.4,8226.4,8226.4,22392300
2019-10-23,8226.4,8226.4,8226.4,8226.4,8226.4,14828400
2019-10-24,8226.4,8226.4,8226.4,8226.4,8226.4,18998500
2019-10-25,8226.4,8226.4,8226.4,8226.4,8226.4,21507100
2019-10-28,8226.4,8226.4,8226.4,8226.4,8226.4,18818700
2019-10-29,8226.4,8226.4,8226.4,8226.4,8226.4,18569700
2019-10-30,8226.4,8226.4,8226.4,8226.4,8226.4,21764300
2019-10-31,8226.4,8226.4,8226.4,8226.4,8226.4,26801800
2019-11-01,8226.4,8226.4,8226.4,8226.4,8226.4,22131900
2019-11-04,8226.4,8226.4,8226.4,8226.4,8226.4,19015900
2019-11-05,8226.4,8226.4,8226.4,8226.4,8226.4,15048900
2019-11-06,8226.4,8226.4,8226.4,8226.4,8226.4,19725500
2019-11-07,8226.4,8226.4,8226.4,8226.4,8226.4,17832400
2019-11-08,8226.4,8226.4,8226.4,8226.4,8226.4,15258800
2019-11-11,8226.4,8226.4,8226.4,8226.4,8226.4,10147600
2019-11-12,8226.4,8226.4,8226.4,8226.4,8226.4,14778300
2019-11-13,8226.4,8226.4,8226.4,8226.4,8226.4,15774600
2019-11-14,8226.4,8226.4,8226.4,8226.4,8226.4,16945400
2019-11-15,8226.4,8226.4,8226.4,8226.4,8226.4,18427900
2019-11-18,8226.4,8226.4,8226.4,8226.4,8226.4,18365900
2019-11-19,8226.4,8226.4,8226.4,8226.4,8226.4,16923300
2019-11-20,8226.4,8226.4,8226.4,8226.4,8226.4,36629000
2019-11-21,8226.4,8226.4,8226.4,8226.4,8226.4,17883600
2019-11-22,8226.4,8226.4,8226.4,8226.4,8226.4,17189600
2019-11-25,8226.4,8226.4,8226.4,8226.4,8226.4,17752800
2019-11-26,8226.4,8226.4,8226.4,8226.4,8226.4,14780600
2019-11-27,8226.4,8226.4,8226.4,8226.4,8226.4,16963100
2019-11-29,8226.4,8226.4,8226.4,8226.4,8226.4,9854600
2019-12-02,8226.4,8226.4,8226.4,8226.4,8226.4,28007000
2019-12-03,8226.4,8226.4,8226.4,8226.4,8226.4,31104100
2019-12-04,8226.4,8226.4,8226.4,8226.4,8226.4,15300100
2019-12-05,8226.4,8226.4,8226.4,8226.4,8226.4,14962300
2019-12-06,8226.4,8226.4,8226.4,8226.4,8226.4,16555300
2019-12-09,8226.4,8226.4,8226.4,8226.4,8226.4,13984100
2019-12-10,8226.4,8226.4,8226.4,8226.4,8226.4,21799800
2019-12-11,8226.4,8226.4,8226.4,8226.4,8226.4,18780800
2019-12-12,8226.4,8226.4,8226.4,8226.4,8226.4,32612000
2019-12-13,8226.4,8226.4,8226.4,8226.4,8226.4,32519400
2019-12-16,8226.4,8226.4,8226.4,8226.4,8226.4,21296600
2019-12-17,8226.4,8226.4,8226.4,8226.4,8226.4,15996100
2019-12-18,8226.4,8226.4,8226.4,8226.4,8226.4,15443300
2019-12-19,8226.4,8226.4,8226.4,8226.4,8226.4,17865900
2019-12-20,8226.4,8226.4,8226.4,8226.4,8226.4,27672600
2019-12-23,8226.4,8226.4,8226.4,8226.4,8226.4,23774700
2019-12-24,8226.4,8226.4,8226.4,8226.4,8226.4,7089000
2019-12-26,8226.4,8226.4,8226.4,8226.4,8226.4,17067500
2019-12-27,8226.4,8226.4,8226.4,8226.4,8226.4,18134100
2019-12-30,8226.4,8226.4,8226.4,8226.4,8226.4,21815500
2019-12-31,8226.4,8226.4,8226.4,8226.4,8226.4,18170900
2020-01-02,8452.8,8452.8,8452.8,8452.8,8452.8,30969400
2020-01-03,8452.8,8452.8,8452.8,8452.8,8452.8,27518900
2020-01-06,8452.8,8452.8,8452.8,8452.8,8452.8,21655300
2020-01-07,8452.8,8452.8,8452.8,8452.8,8452.8,22139300
2020-01-08,8452.8,8452.8,8452.8,8452.8,8452.8,26397300
2020-01-09,8452.8,8452.8,8452.8,8452.8,8452.8,23547000
2020-01-10,8452.8,8452.8,8452.8,8452.8,8452.8,21898500
2020-01-13,8452.8,8452.8,8452.8,8452.8,8452.8,22756900
2020-01-14,8452.8,8452.8,8452.8,8452.8,8452.8,24418100
2020-01-15,8452.8,8452.8,8452.8,8452.8,8452.8,25742100
2020-01-16,8452.8,8452.8,8452.8,8452.8,8452.8,18805000
2020-01-17,8452.8,8452.8,8452.8,8452.8,8452.8,24325200
2020-01-21,8452.8,8452.8,8452.8,8452.8,8452.8,21146300
2020-01-22,8452.8,8452.8,8452.8,8452.8,8452.8,20736400
2020-01-23,8452.8,8452.8,8452.8,8452.8,8452.8,26496100
2020-01-24,8452.8,8452.8,8452.8,8452.8,8452.8,37436500
2020-01-27,8452.8,8452.8,8452.8,8452.8,8452.8,42264400
2020-01-28,8452.8,8452.8,8452.8,8452.8,8452.8,26731900
2020-01-29,8452.8,8452.8,8452.8,8452.8,8452.8,28924500
2020-01-30,8452.8,8452.8,8452.8,8452.8,8452.8,39568100
2020-01-31,8452.8,8452.8,8452.8,8452.8,8452.8,52015800
2020-02-03,8452.8,8452.8,8452.8,8452.8,8452.8,25408600
2020-02-04,8452.8,8452.8,8452.8,8452.8,8452.8,30691200
2020-02-05,8452.8,8452.8,8452.8,8452.8,8452.8,38534800
2020-02-06,8452.8,8452.8,8452.8,8452.8,8452.8,22467100
2020-02-07,8452.8,8452.8,8452.8,8452.8,8452.8,25884900
2020-02-10,8452.8,8452.8,8452.8,8452.8,8452.8,21478900
2020-02-11,8452.8,8452.8,8452.8,8452.8,8452.8,30198000
2020-02-12,8452.8,8452.8,8452.8,8452.8,8452.8,24471300
2020-02-13,8452.8,8452.8,8452.8,8452.8,8452.8,22773200
2020-02-14,8452.8,8452.8,8452.8,8452.8,8452.8,23438500
2020-02-18,8452.8,8452.8,8452.8,8452.8,8452.8,24394500
2020-02-19,8452.8,8452.8,8452.8,8452.8,8452.8,22230500
2020-02-20,8452.8,8452.8,8452.8,8452.8,8452.8,42604000
2020-02-21,8452.8,8452.8,8452.8,8452.8,8452.8,66017200
2020-02-24,8452.8,8452.8,8452.8,8452.8,8452.8,84522600
2020-02-25,8452.8,8452.8,8452.8,8452.8,8452.8,97743000
2020-02-26,8452.8,8452.8,8452.8,8452.8,8452.8,79537700
2020-02-27,8452.8,8452.8,8452.8,8452.8,8452.8,121822600
2020-02-28,8452.8,8452.8,8452.8,8452.8,8452.8,148173700
2020-03-02,8452.8,8452.8,8452.8,8452.8,8452.8,112933900
2020-03-03,8452.8,8452.8,8452.8,8452.8,8452.8,131953500
2020-03-04,8452.8,8452.8,8452.8,8452.8,8452.8,73086200
2020-03-05,8452.8,8452.8,8452.8,8452.8,8452.8,78705500
2020-03-06,8452.8,8452.8,8452.8,8452.8,8452.8,89828400
2020-03-09,8452.8,8452.8,8452.8,8452.8,8452.8,116424000
2020-03-10,8452.8,8452.8,8452.8,8452.8,8452.8,100599200
2020-03-11,8452.8,8452.8,8452.8,8452.8,8452.8,89168800
2020-03-12,8452.8,8452.8,8452.8,8452.8,8452.8,137820700
2020-03-13,8452.8,8452.8,8452.8,8452.8,8452.8,134882000
2020-03-16,8452.8,8452.8,8452.8,8452.8,8452.8,92054400
2020-03-17,8452.8,8452.8,8452.8,8452.8,8452.8,121257100
2020-03-18,8452.8,8452.8,8452.8,8452.8,8452.8,114156300
2020-03-19,8452.8,8452.8,8452.8,8452.8,8452.8,120896500
2020-03-20,8452.8,8452.8,8452.8,8452.8,8452.8,118983900
2020-03-23,8452.8,8452.8,8452.8,8452.8,8452.8,124639800
2020-03-24,8452.8,8452.8,8452.8,8452.8,8452.8,94881800
2020-03-25,8452.8,8452.8,8452.8,8452.8,8452.8,88754900
2020-03-26,8452.8,8452.8,8452.8,8452.8,8452.8,79887600
2020-03-27,8452.8,8452.8,8452.8,8452.8,8452.8,58845000
2020-03-30,8452.8,8452.8,8452.8,8452.8,8452.8,49356900
2020-03-31,8452.8,8452.8,8452.8,8452.8,8452.8,62659300
2020-04-01,8452.8,8452.8,8452.8,8452.8,8452.8,53715400
2020-04-02,8452.8,8452.8,8452.8,8452.8,8452.8,56465300
2020-04-03,8452.8,8452.8,8452.8,8452.8,8452.8,47487600
2020-04-06,8452.8,8452.8,8452.8,8452.8,8452.8,64763500
2020-04-07,8452.8,8452.8,8452.8,8452.8,8452.8,69904500
2020-04-08,8452.8,8452.8,8452.8,8452.8,8452.8,45940400
2020-04-09,8452.8,8452.8,8452.8,8452.8,8452.8,68252600
2020-04-13,8452.8,8452.8,8452.8,8452.8,8452.8,42853900
2020-04-14,8452.8,8452.8,8452.8,8452.8,8452.8,63959600
2020-04-15,8452.8,8452.8,8452.8,8452.8,8452.8,47036000
2020-04-16,8452.8,8452.8,8452.8,8452.8,8452.8,64657400
2020-04-17,8452.8,8452.8,8452.8,8452.8,8452.8,62863200
2020-04-20,8452.8,8452.8,8452.8,8452.8,8452.8,38249100
2020-04-21,8452.8,8452.8,8452.8,8452.8,8452.8,72932800
2020-04-22,8452.8,8452.8,8452.8,8452.8,8452.8,40089100
2020-04-23,8452.8,8452.8,8452.8,8452.8,8452.8,43278500
2020-04-24,8452.8,8452.8,8452.8,8452.8,8452.8,34231900
2020-04-27,8452.8,8452.8,8452.8,8452.8,8452.8,36451700
2020-04-28,8452.8,8452.8,8452.8,8452.8,8452.8,46862800
2020-04-29,8452.8,8452.8,8452.8,8452.8,8452.8,48716400
2020-04-30,8452.8,8452.8,8452.8,8452.8,8452.8,43359500
2020-05-01,8452.8,8452.8,8452.8,8452.8,8452.8,48795000
2020-05-04,8452.8,8452.8,8452.8,8452.8,8452.8,32841000
2020-05-05,8452.8,8452.8,8452.8,8452.8,8452.8,37783100
2020-05-06,8452.8,8452.8,8452.8,8452.8,8452.8,36455200
2020-05-07,8452.8,8452.8,8452.8,8452.8,8452.8,38624800
2020-05-08,8452.8,8452.8,8452.8,8452.8,8452.8,31852300
2020-05-11,8452.8,8452.8,8452.8,8452.8,8452.8,35714100
2020-05-12,8452.8,8452.8,8452.8,8452.8,8452.8,41054100
2020-05-13,8452.8,8452.8,8452.8,8452.8,8452.8,65521200
2020-05-14,8452.8,8452.8,8452.8,8452.8,8452.8,51549300
2020-05-15,8452.8,8452.8,8452.8,8452.8,8452.8,55747200
2020-05-18,8452.8,8452.8,8452.8,8452.8,8452.8,42398100
2020-05-19,8452.8,8452.8,8452.8,8452.8,8452.8,36237300
2020-05-20,8452.8,8452.8,8452.8,8452.8,8452.8,37417000
2020-05-21,8452.8,8452.8,8452.8,8452.8,8452.8,43642900
2020-05-22,8452.8,8452.8,8452.8,8452.8,8452.8,28762400
2020-05-26,8452.8,8452.8,8452.8,8452.8,8452.8,33055300
2020-05-27,8452.8,8452.8,8452.8,8452.8,8452.8,55665600
2020-05-28,8452.8,8452.8,8452.8,8452.8,8452.8,42784300
2020-05-29,8452.8,8452.8,8452.8,8452.8,8452.8,50691800
2020-06-01,8452.8,8452.8,8452.8,8452.8,8452.8,25776000
2020-06-02,8452.8,8452.8,8452.8,8452.8,8452.8,33383400
2020-06-03,8452.8,8452.8,8452.8,8452.8,8452.8,37228700
2020-06-04,8452.8,8452.8,8452.8,8452.8,8452.8,38716100
2020-06-05,8452.8,8452.8,8452.8,8452.8,8452.8,47365600
2020-06-08,8452.8,8452.8,8452.8,8452.8,8452.8,32937300
2020-06-09,8452.8,8452.8,8452.8,8452.8,8452.8,35046300
2020-06-10,8452.8,8452.8,8452.8,8452.8,8452.8,58084400
2020-06-11,8452.8,8452.8,8452.8,8452.8,8452.8,72919400
2020-06-12,8452.8,8452.8,8452.8,8452.8,8452.8,72034800
2020-06-15,8452.8,8452.8,8452.8,8452.8,8452.8,45307400
2020-06-16,8452.8,8452.8,8452.8,8452.8,8452.8,48890100
2020-06-17,8452.8,8452.8,8452.8,8452.8,8452.8,34749300
2020-06-18,8452.8,8452.8,8452.8,8452.8,8452.8,30578600
2020-06-19,8452.8,8452.8,8452.8,8452.8,8452.8,49422100
2020-06-22,8452.8,8452.8,8452.8,8452.8,8452.8,24068700
2020-06-23,8452.8,8452.8,8452.8,8452.8,8452.8,32767400
2020-06-24,8452.8,8452.8,8452.8,8452.8,8452.8,46032400
2020-06-25,8452.8,8452.8,8452.8,8452.8,8452.8,36940800
2020-06-26,8452.8,8452.8,8452.8,8452.8,8452.8,52824600
2020-06-29,8452.8,8452.8,8452.8,8452.8,8452.8,34377800
2020-06-30,8452.8,8452.8,8452.8,8452.8,8452.8,38909200
2020-07-01,8679.2,8679.2,8679.2,8679.2,8679.2,34689200
2020-07-02,8679.2,8679.2,8679.2,8679.2,8679.2,31956500
2020-07-06,8679.2,8679.2,8679.2,8679.2,8679.2,34589000
2020-07-07,8679.2,8679.2,8679.2,8679.2,8679.2,36578200
2020-07-08,8679.2,8679.2,8679.2,8679.2,8679.2,30426300
2020-07-09,8679.2,8679.2,8679.2,8679.2,8679.2,40312900
2020-07-10,8679.2,8679.2,8679.2,8679.2,8679.2,32885300
2020-07-13,8679.2,8679.2,8679.2,8679.2,8679.2,64108100
2020-07-14,8679.2,8679.2,8679.2,8679.2,8679.2,72230500
2020-07-15,8679.2,8679.2,8679.2,8679.2,8679.2,54523900
2020-07-16,8679.2,8679.2,8679.2,8679.2,8679.2,47594100
2020-07-17,8679.2,8679.2,8679.2,8679.2,8679.2,35137900
2020-07-20,8679.2,8679.2,8679.2,8679.2,8679.2,40610100
2020-07-21,8679.2,8679.2,8679.2,8679.2,8679.2,43243800
2020-07-22,8679.2,8679.2,8679.2,8679.2,8679.2,29865500
2020-07-23,8679.2,8679.2,8679.2,8679.2,8679.2,51363500
2020-07-24,8679.2,8679.2,8679.2,8679.2,8679.2,54054500
2020-07-27,8679.2,8679.2,8679.2,8679.2,8679.2,36445700
2020-07-28,8679.2,8679.2,8679.2,8679.2,8679.2,31302400
2020-07-29,8679.2,8679.2,8679.2,8679.2,8679.2,27556900
2020-07-30,8679.2,8679.2,8679.2,8679.2,8679.2,41774500
2020-07-31,8679.2,8679.2,8679.2,8679.2,8679.2,53686300
2020-08-03,8679.2,8679.2,8679.2,8679.2,8679.2,32081600
2020-08-04,8679.2,8679.2,8679.2,8679.2,8679.2,24911300
2020-08-05,8679.2,8679.2,8679.2,8679.2,8679.2,21612100
2020-08-06,8679.2,8679.2,8679.2,8679.2,8679.2,28048200
2020-08-07,8679.2,8679.2,8679.2,8679.2,8679.2,44969400
2020-08-10,8679.2,8679.2,8679.2,8679.2,8679.2,35088400
2020-08-11,8679.2,8679.2,8679.2,8679.2,8679.2,43104300
2020-08-12,8679.2,8679.2,8679.2,8679.2,8679.2,38773400
2020-08-13,8679.2,8679.2,8679.2,8679.2,8679.2,31895700
2020-08-14,8679.2,8679.2,8679.2,8679.2,8679.2,30799500
2020-08-17,8679.2,8679.2,8679.2,8679.2,8679.2,24803000
2020-08-18,8679.2,8679.2,8679.2,8679.2,8679.2,23529500
2020-08-19,8679.2,8679.2,8679.2,8679.2,8679.2,31999400
2020-08-20,8679.2,8679.2,8679.2,8679.2,8679.2,27723400
2020-08-21,8679.2,8679.2,8679.2,8679.2,8679.2,34748900
2020-08-24,8679.2,8679.2,8679.2,8679.2,8679.2,36418500
2020-08-25,8679.2,8679.2,8679.2,8679.2,8679.2,34866600
2020-08-26,8679.2,8679.2,8679.2,8679.2,8679.2,42216700
2020-08-27,8679.2,8679.2,8679.2,8679.2,8679.2,49482700
2020-08-28,8679.2,8679.2,8679.2,8679.2,8679.2,28021000
2020-08-31,8679.2,8679.2,8679.2,8679.2,8679.2,36321000
2020-09-01,8679.2,8679.2,8679.2,8679.2,8679.2,36216200
2020-09-02,8679.2,8679.2,8679.2,8679.2,8679.2,50836800
